,Bigram,Frequency
8548,"('high', 'well')",1
8549,"('thats', 'high')",1
8550,"('assuming', 'thats')",1
8551,"('im', 'assuming')",1
8552,"('96', 'thank')",1
8553,"('rate', '96')",1
8554,"('pulse', 'heart')",1
8555,"('one', 'pulse')",1
8556,"('89', 'uh')",1
8557,"('81', '89')",1
8558,"('189', '81')",1
8559,"('like', '189')",1
8560,"('find', 'like')",1
8561,"('im', 'know')",1
8562,"('scared', 'right')",1
8563,"('anybody', 'household')",1
8564,"('right', 'take')",1
8565,"('suffering', 'anybody')",1
8566,"('okay', 'suffering')",1
8567,"('back', 'back')",1
8568,"('say', 'back')",1
8569,"('whatd', 'say')",1
8570,"('bye', 'whatd')",1
8571,"('tonight', 'bye')",1
8572,"('tonight', 'questions')",1
8573,"('drugs', 'questions')",1
8574,"('hospital', 'contact')",1
8575,"('low', 'go')",1
8576,"('real', 'low')",1
8577,"('pressure', 'real')",1
8578,"('dropped', 'blood')",1
8579,"('two', 'dropped')",1
8580,"('experience', 'two')",1
8581,"('bad', 'experience')",1
8582,"('time', 'bad')",1
8583,"('want', 'last')",1
8584,"('really', 'want')",1
8585,"('dont', 'really')",1
8586,"('tonight', 'dont')",1
8587,"('nitro', 'tonight')",1
8588,"('dose', 'aspirin')",1
8589,"('low', 'dose')",1
8590,"('take', 'low')",1
8591,"('also', 'take')",1
8592,"('uh', 'also')",1
8593,"('nitroglycerin', 'uh')",1
8594,"('around', '2')",1
8595,"('right', 'around')",1
8596,"('ago', 'real')",1
8597,"('hes', 'multiple')",1
8598,"('nitroglycerin', 'heart')",1
8599,"('husband', 'nitroglycerin')",1
8600,"('kline', 'whats')",1
8601,"('clines', 'kline')",1
8602,"('diana', 'clines')",1
8603,"('name', 'diana')",1
8604,"('502930932', 'name')",1
8605,"('number', '502930932')",1
8606,"('ahead', 'phone')",1
8607,"('number', 'hear')",1
8608,"('circle', 'powell')",1
8609,"('julianna', 'circle')",1
8610,"('10069', 'julianna')",1
8611,"('uh', '10069')",1
8612,"('yes', 'boy')",1
8613,"('calling', 'yes')",1
8614,"('know', 'phone')",1
8615,"('often', 'know')",1
8616,"('kendra', 'often')",1
8617,"('austin', 'kendra')",1
8618,"('name', 'austin')",1
8619,"('patient', 'right')",1
8620,"('started', 'patient')",1
8621,"('get', 'started')",1
8622,"('shack', 'okay')",1
8623,"('shack', 'hi')",1
8624,"('dear', 'thank')",1
8625,"('well', 'dear')",1
8626,"('us', 'know')",1
8627,"('heart', 'hes')",1
8628,"('multiple', 'hes')",1
8629,"('information', 'let')",1
8630,"('taken', 'multiple')",1
8631,"('dont', 'say')",1
8632,"('disease', 'dont')",1
8633,"('heart', 'disease')",1
8634,"('coronary', 'heart')",1
8635,"('obstructive', 'coronary')",1
8636,"('dont', 'obstructive')",1
8637,"('issue', 'dont')",1
8638,"('start', '20')",1
8639,"('testing', 'start')",1
8640,"('63', 'testing')",1
8641,"('signature', '63')",1
8642,"('hal', 'signature')",1
8643,"('thats', 'hal')",1
8644,"('medics', 'talking')",1
8645,"('amount', 'okay')",1
8646,"('regular', 'amount')",1
8647,"('um', 'regular')",1
8648,"('60', 'um')",1
8649,"('taking', '60')",1
8650,"('already', 'taking')",1
8651,"('morning', 'hes')",1
8652,"('tablets', 'morning')",1
8653,"('two', 'tablets')",1
8654,"('much', 'taken')",1
8655,"('okay', 'much')",1
8656,"('severe', 'chest')",1
8657,"('still', 'severe')",1
8658,"('doses', 'still')",1
8659,"('multiple', 'doses')",1
8660,"('let', 'us')",1
8661,"('dispatched', 'get')",1
8662,"('say', 'small')",1
8663,"('resin', 'control')",1
8664,"('needed', 'somebody')",1
8665,"('said', 'needed')",1
8666,"('going', 'said')",1
8667,"('schmett', 'okay')",1
8668,"('officer', 'schmett')",1
8669,"('name', 'officer')",1
8670,"('7403687410', 'name')",1
8671,"('uh', '7403687410')",1
8672,"('call', 'uh')",1
8673,"('industry', 'okay')",1
8674,"('business', 'industry')",1
8675,"('alright', 'business')",1
8676,"('drive', 'alright')",1
8677,"('emergency', '760')",1
8678,"('boop', 'one')",1
8679,"('beep', 'boop')",1
8680,"('sir', 'dont')",1
8681,"('might', 'sir')",1
8682,"('patient', 'might')",1
8683,"('thanks', 'information')",1
8684,"('yeah', 'thanks')",1
8685,"('stop', 'okay')",1
8686,"('right', 'stop')",1
8687,"('shack', 'yeah')",1
8688,"('meet', 'guard')",1
8689,"('take', 'meet')",1
8690,"('well', 'take')",1
8691,"('stop', 'well')",1
8692,"('fourway', 'stop')",1
8693,"('somebody', 'resin')",1
8694,"('control', 'break')",1
8695,"('help', 'dispatched')",1
8696,"('break', 'room')",1
8697,"('plant', 'okay')",1
8698,"('officer', 'know')",1
8699,"('let', 'officer')",1
8700,"('entrance', 'ill')",1
8701,"('truck', 'entrance')",1
8702,"('thats', 'truck')",1
8703,"('first', 'fifth')",1
8704,"('go', 'first')",1
8705,"('said', 'go')",1
8706,"('area', 'okay')",1
8707,"('take', 'area')",1
8708,"('somebody', 'take')",1
8709,"('plant', 'somebody')",1
8710,"('officer', 'direct')",1
8711,"('therell', 'officer')",1
8712,"('right', 'therell')",1
8713,"('come', 'fifth')",1
8714,"('open', 'come')",1
8715,"('gate', 'open')",1
8716,"('going', 'gate')",1
8717,"('could', 'heart')",1
8718,"('quick', 'could')",1
8719,"('squad', 'quick')",1
8720,"('get', 'squad')",1
8721,"('said', 'get')",1
8722,"('hung', 'said')",1
8723,"('much', 'hung')",1
8724,"('say', 'much')",1
8725,"('room', 'didnt')",1
8726,"('say', 'say')",1
8727,"('vessel', 'coronary')",1
8728,"('started', 'half')",1
8729,"('9', 'guess')",1
8730,"('59', '5')",1
8731,"('im', '59')",1
8732,"('pains', 'okay')",1
8733,"('bad', 'bad')",1
8734,"('charles', 'tell')",1
8735,"('banks', 'right')",1
8736,"('e', 'banks')",1
8737,"('charles', 'e')",1
8738,"('name', 'charles')",1
8739,"('7406176530', 'whats')",1
8740,"('calling', '7406176530')",1
8741,"('chamberlain', 'street')",1
8742,"('75', 'chamberlain')",1
8743,"('emergency', '75')",1
8744,"('time', 'oh')",1
8745,"('aww', 'well')",1
8746,"('ogam', 'aww')",1
8747,"('igam', 'ogam')",1
8748,"('one', 'igam')",1
8749,"('carry', 'one')",1
8750,"('threeor', 'carry')",1
8751,"('guy', 'threeor')",1
8752,"('still', 'guy')",1
8753,"('lucifer', 'hes')",1
8754,"('desire020', 'lucifer')",1
8755,"('feat', 'desire020')",1
8756,"('big', 'feat')",1
8757,"('inecky', 'theres')",1
8758,"('great', 'inecky')",1
8759,"('5', '9')",1
8760,"('guess', 'im')",1
8761,"('spyageurod', 'good')",1
8762,"('im', 'fine')",1
8763,"('hour', 'started')",1
8764,"('ago', 'hour')",1
8765,"('long', '45')",1
8766,"('ok', 'long')",1
8767,"('sidewalk', 'start')",1
8768,"('hold', 'driveway')",1
8769,"('cant', 'hold')",1
8770,"('since', 'okay')",1
8771,"('pain', 'since')",1
8772,"('ive', 'real')",1
8773,"('sidewalk', 'ive')",1
8774,"('shoveled', 'driveway')",1
8775,"('stuff', 'shoveled')",1
8776,"('heart', 'stuff')",1
8777,"('part', 'heart')",1
8778,"('top', 'part')",1
8779,"('across', 'top')",1
8780,"('oh', 'across')",1
8781,"('jeff', 'oh')",1
8782,"('near', 'jeff')",1
8783,"('located', 'near')",1
8784,"('seat', 'located')",1
8785,"('wheres', 'seat')",1
8786,"('us', 'wheres')",1
8787,"('started', 'us')",1
8788,"('yeah', 'wifes')",1
8789,"('anybody', 'yeah')",1
8790,"('ari', 'anybody')",1
8791,"('okay', 'ari')",1
8792,"('guys', 'great')",1
8793,"('bye', 'spyageurod')",1
8794,"('coronary', 'small')",1
8795,"('yeah', 'exert')",1
8796,"('armed', 'yeah')",1
8797,"('bye', 'armed')",1
8798,"('arms', 'bye')",1
8799,"('radiates', 'arms')",1
8800,"('chest', 'radiates')",1
8801,"('route', 'feeling')",1
8802,"('medic', 'mark')",1
8803,"('done', 'everything')",1
8804,"('hes', 'done')",1
8805,"('hospital', 'know')",1
8806,"('twice', 'hospital')",1
8807,"('already', 'twice')",1
8808,"('chest', 'hes')",1
8809,"('chest', 'center')",1
8810,"('worse', 'located')",1
8811,"('fact', 'getting')",1
8812,"('away', 'fact')",1
8813,"('gone', 'away')",1
8814,"('hasnt', 'gone')",1
8815,"('still', 'hasnt')",1
8816,"('pain', 'still')",1
8817,"('instant', 'nitro')",1
8818,"('doses', 'instant')",1
8819,"('two', 'doses')",1
8820,"('ive', 'taken')",1
8821,"('bothers', 'ive')",1
8822,"('okay', 'bothers')",1
8823,"('disease', 'okay')",1
8824,"('vessel', 'disease')",1
8825,"('change', 'moving')",1
8826,"('exert', 'point')",1
8827,"('vid', 'bye')",1
8828,"('point', 'fashion')",1
8829,"('ts', 'vid')",1
8830,"('day', 'ts')",1
8831,"('cooling', 'day')",1
8832,"('day', 'cooling')",1
8833,"('subjects', 'day')",1
8834,"('learn', 'subjects')",1
8835,"('update', 'learn')",1
8836,"('wonderful', 'update')",1
8837,"('another', 'wonderful')",1
8838,"('thanks', 'another')",1
8839,"('oh', 'thanks')",1
8840,"('bye', 'oh')",1
8841,"('lay', 'yeah')",1
8842,"('hurt', 'lay')",1
8843,"('okay', 'hurt')",1
8844,"('hurts', 'sit')",1
8845,"('sitting', 'hurts')",1
8846,"('able', 'sitting')",1
8847,"('im', 'scared')",1
8848,"('trying', 'way')",1
8849,"('picture', 'okay')",1
8850,"('trying', 'picture')",1
8851,"('talk', 'ok')",1
8852,"('bothering', 'talk')",1
8853,"('wife', 'bothering')",1
8854,"('talk', 'wife')",1
8855,"('talking', 'hurts')",1
8856,"('youre', 'talking')",1
8857,"('fashion', 'youre')",1
8858,"('yeah', 'nurse')",1
8859,"('nurse', 'yeah')",1
8860,"('need', 'speak')",1
8861,"('court', 'apartment')",1
8862,"('golden', 'meadow')",1
8863,"('3291', 'golden')",1
8864,"('3291', '3291')",1
8865,"('job', '3291')",1
8866,"('whats', 'job')",1
8867,"('joe', 'whats')",1
8868,"('emergency', 'joe')",1
8869,"('addressed', 'emergency')",1
8870,"('want', 'addressed')",1
8871,"('911', 'want')",1
8872,"('focused', '911')",1
8873,"('going', 'focused')",1
8874,"('go', 'sir')",1
8875,"('ostrander', 'okay')",1
8876,"('road', 'ostrander')",1
8877,"('mills', 'road')",1
8878,"('7210', 'mills')",1
8879,"('emergency', '7210')",1
8880,"('got', 'eight')",1
8881,"('byebye', 'got')",1
8882,"('ok', 'byebye')",1
8883,"('much', 'ok')",1
8884,"('help', 'ok')",1
8885,"('anyone', 'around')",1
8886,"('got', 'anyone')",1
8887,"('go', 'got')",1
8888,"('dont', 'ok')",1
8889,"('phone', 'dont')",1
8890,"('gosh', 'need')",1
8891,"('meadow', 'court')",1
8892,"('apartment', '200')",1
8893,"('isnt', 'oh')",1
8894,"('200', 'upstairs')",1
8895,"('anxiety', 'long')",1
8896,"('long', 'anxiety')",1
8897,"('pain', 'long')",1
8898,"('call', 'says')",1
8899,"('gave', 'call')",1
8900,"('wound', 'doctor')",1
8901,"('today', 'wound')",1
8902,"('doctor', 'today')",1
8903,"('pain', 'went')",1
8904,"('call', 'shes')",1
8905,"('phone', 'call')",1
8906,"('gave', 'phone')",1
8907,"('neighbor', 'gave')",1
8908,"('happened', 'neighbor')",1
8909,"('melissa', 'tell')",1
8910,"('right', 'melissa')",1
8911,"('beer', 'right')",1
8912,"('drink', 'beer')",1
8913,"('want', 'drink')",1
8914,"('oldaker', 'want')",1
8915,"('oldacre', 'oldaker')",1
8916,"('melissa', 'oldacre')",1
8917,"('name', 'melissa')",1
8918,"('7402517953', 'name')",1
8919,"('number', '7402517953')",1
8920,"('mysone', 'number')",1
8921,"('calling', 'mysone')",1
8922,"('dan', 'phone')",1
8923,"('okay', 'dan')",1
8924,"('oh', 'gosh')",1
8925,"('surprise', 'isnt')",1
8926,"('night', 'starting')",1
8927,"('things', 'wrong')",1
8928,"('issues', 'kinds')",1
8929,"('many', 'heart')",1
8930,"('hes', 'many')",1
8931,"('pacemaker', 'hes')",1
8932,"('get', 'pacemaker')",1
8933,"('thursday', 'get')",1
8934,"('ill', 'yes')",1
8935,"('dad', 'ill')",1
8936,"('oh', 'dad')",1
8937,"('daughter', 'oh')",1
8938,"('tricia', 'daughter')",1
8939,"('names', 'tricia')",1
8940,"('taking', 'breath')",1
8941,"('cpr', 'thank')",1
8942,"('dear', 'try')",1
8943,"('oh', 'dear')",1
8944,"('dnr', 'oh')",1
8945,"('want', 'dnr')",1
8946,"('doesnt', 'want')",1
8947,"('cpr', 'doesnt')",1
8948,"('glennis', 'try')",1
8949,"('oh', 'glennis')",1
8950,"('hello', 'ok')",1
8951,"('god', 'hello')",1
8952,"('second', 'oh')",1
8953,"('ahead', 'hold')",1
8954,"('oh', 'go')",1
8955,"('us', 'going')",1
8956,"('show', 'us')",1
8957,"('kinds', 'things')",1
8958,"('trying', 'run')",1
8959,"('always', 'surprise')",1
8960,"('run', 'outside')",1
8961,"('know', 'always')",1
8962,"('like', 'know')",1
8963,"('thought', 'like')",1
8964,"('expected', 'thought')",1
8965,"('like', 'expected')",1
8966,"('sorry', 'like')",1
8967,"('aww', 'okay')",1
8968,"('thank', 'aww')",1
8969,"('husband', 'thank')",1
8970,"('called', 'husband')",1
8971,"('daughter', 'called')",1
8972,"('called', 'daughter')",1
8973,"('needs', 'called')",1
8974,"('everybody', 'needs')",1
8975,"('call', 'everybody')",1
8976,"('needs', 'call')",1
8977,"('anybody', 'needs')",1
8978,"('back', 'anybody')",1
8979,"('needs', 'like')",1
8980,"('help', 'needs')",1
8981,"('see', 'much')",1
8982,"('bathroom', 'see')",1
8983,"('look', 'bathroom')",1
8984,"('going', 'look')",1
8985,"('second', 'shes')",1
8986,"('hold', 'one')",1
8987,"('daughter', 'hold')",1
8988,"('tell', 'daughter')",1
8989,"('outside', 'tell')",1
8990,"('long', 'starting')",1
8991,"('night', '90')",1
8992,"('fuck', 'shes')",1
8993,"('boost', 'around')",1
8994,"('dont', 'work')",1
8995,"('runs', 'dont')",1
8996,"('boost', 'runs')",1
8997,"('boost', 'boost')",1
8998,"('say', 'boost')",1
8999,"('man', 'say')",1
9000,"('medication', 'man')",1
9001,"('way', 'medication')",1
9002,"('thats', 'way')",1
9003,"('anxiety', 'thats')",1
9004,"('investigation', 'anxiety')",1
9005,"('okay', 'investigation')",1
9006,"('lot', 'um')",1
9007,"('worked', 'lot')",1
9008,"('gets', 'worked')",1
9009,"('melissa', 'short')",1
9010,"('okay', 'melissa')",1
9011,"('brief', 'okay')",1
9012,"('okay', 'brief')",1
9013,"('breath', 'bye')",1
9014,"('slow', 'take')",1
9015,"('want', 'slow')",1
9016,"('else', 'yes')",1
9017,"('melissa', 'feel')",1
9018,"('else', 'melissa')",1
9019,"('happening', 'feel')",1
9020,"('idea', 'happening')",1
9021,"('happens', 'idea')",1
9022,"('guys', 'happens')",1
9023,"('work', 'boost')",1
9024,"('says', 'doesnt')",1
9025,"('doesnt', 'call')",1
9026,"('doesnt', 'work')",1
9027,"('raise', 'dont')",1
9028,"('move', 'raise')",1
9029,"('chest', 'move')",1
9030,"('ahead', 'moves')",1
9031,"('right', 'go')",1
9032,"('right', 'though')",1
9033,"('watching', 'thank')",1
9034,"('thank', 'thanks')",1
9035,"('breath', 'need')",1
9036,"('heard', 'anything')",1
9037,"('havent', 'heard')",1
9038,"('ago', 'havent')",1
9039,"('several', 'days')",1
9040,"('call', 'several')",1
9041,"('break', 'call')",1
9042,"('please', 'break')",1
9043,"('sisu', 'please')",1
9044,"('top', 'sisu')",1
9045,"('counselor', 'top')",1
9046,"('see', 'counselor')",1
9047,"('supposed', 'see')",1
9048,"('shes', 'supposed')",1
9049,"('sisu', 'shes')",1
9050,"('february', 'sisu')",1
9051,"('beginning', 'february')",1
9052,"('b', 'beginning')",1
9053,"('doctor', 'b')",1
9054,"('go', 'doctor')",1
9055,"('work', 'shes')",1
9056,"('call', 'guys')",1
9057,"('im', 'phone')",1
9058,"('90', '90')",1
9059,"('anxiety', 'pain')",1
9060,"('anxiety', 'lot')",1
9061,"('care', 'anxiety')",1
9062,"('doctor', 'care')",1
9063,"('shes', 'doctor')",1
9064,"('lot', 'shes')",1
9065,"('packing', 'lot')",1
9066,"('shes', 'packing')",1
9067,"('things', 'shes')",1
9068,"('hemorrhaging', 'things')",1
9069,"('well', 'hemorrhaging')",1
9070,"('done', 'didnt')",1
9071,"('truth', 'colonoscopy')",1
9072,"('road', 'truth')",1
9073,"('months', 'road')",1
9074,"('past', 'months')",1
9075,"('hospital', 'past')",1
9076,"('history', 'hospital')",1
9077,"('medics', 'history')",1
9078,"('thats', 'talking')",1
9079,"('background', 'yeah')",1
9080,"('question', 'yeah')",1
9081,"('next', 'question')",1
9082,"('going', 'next')",1
9083,"('74', 'going')",1
9084,"('old', '74')",1
9085,"('74', 'years')",1
9086,"('calling', '74')",1
9087,"('obviously', 'im')",1
9088,"('90', 'obviously')",1
9089,"('sure', 'anxiety')",1
9090,"('right', 'paper')",1
9091,"('got', 'take')",1
9092,"('paper', 'sorry')",1
9093,"('cry', 'got')",1
9094,"('dont', 'cry')",1
9095,"('listen', 'dont')",1
9096,"('got', 'listen')",1
9097,"('way', 'got')",1
9098,"('breath', 'theyre')",1
9099,"('come', 'go')",1
9100,"('breath', 'come')",1
9101,"('morning', 'right')",1
9102,"('one', 'morning')",1
9103,"('terrible', 'one')",1
9104,"('real', 'terrible')",1
9105,"('911', 'real')",1
9106,"('morning', 'came')",1
9107,"('1', 'morning')",1
9108,"('gradual', '1')",1
9109,"('pointing', 'heart')",1
9110,"('shes', 'pointing')",1
9111,"('chest', 'shes')",1
9112,"('wheres', 'wheres')",1
9113,"('went', 'wheres')",1
9114,"('time', 'went')",1
9115,"('morning', 'time')",1
9116,"('morning', 'last')",1
9117,"('jo', 'last')",1
9118,"('start', 'jo')",1
9119,"('thanks', 'time')",1
9120,"('time', 'thanks')",1
9121,"('sorry', 'know')",1
9122,"('coming', 'show')",1
9123,"('oh', 'fuck')",1
9124,"('speak', 'nurse')",1
9125,"('58yearold', 'female')",1
9126,"('er', 'transported')",1
9127,"('wants', 'transported')",1
9128,"('staff', 'wants')",1
9129,"('physician', 'staff')",1
9130,"('chf', 'physician')",1
9131,"('believe', 'chf')",1
9132,"('see', 'believe')",1
9133,"('history', 'lets')",1
9134,"('swelling', 'history')",1
9135,"('hand', 'swelling')",1
9136,"('bilateral', 'hand')",1
9137,"('breath', 'bilateral')",1
9138,"('discomfort', 'shortness')",1
9139,"('chest', 'discomfort')",1
9140,"('came', 'chest')",1
9141,"('er', 'came')",1
9142,"('patient', 'transported')",1
9143,"('need', 'patient')",1
9144,"('us', '7405492700')",1
9145,"('reach', 'us')",1
9146,"('thank', 'reach')",1
9147,"('call', 'thank')",1
9148,"('sean', 'phone')",1
9149,"('name', 'sean')",1
9150,"('see', 'name')",1
9151,"('oh', 'hi')",1
9152,"('care', 'oh')",1
9153,"('changes', 'okay')",1
9154,"('started', 'anything')",1
9155,"('er', '58yearold')",1
9156,"('emergency', '232')",1
9157,"('right', 'theyve')",1
9158,"('disconnected', '6142661428')",1
9159,"('southerly', 'gradle')",1
9160,"('gradual', 'southerly')",1
9161,"('center', 'sudden')",1
9162,"('way', 'center')",1
9163,"('jerk', 'way')",1
9164,"('located', 'jerk')",1
9165,"('april', 'chest')",1
9166,"('current', 'april')",1
9167,"('problems', 'current')",1
9168,"('47', 'history')",1
9169,"('attorney', '47')",1
9170,"('help', 'attorney')",1
9171,"('yes', 'help')",1
9172,"('awake', 'able')",1
9173,"('questions', 'awake')",1
9174,"('april', 'partners')",1
9175,"('last', 'april')",1
9176,"('get', 'last')",1
9177,"('alright', 'get')",1
9178,"('april', 'alright')",1
9179,"('attack', 'april')",1
9180,"('would', 'heart')",1
9181,"('pain', 'would')",1
9182,"('husbands', 'chest')",1
9183,"('happening', 'husbands')",1
9184,"('molly', 'tell')",1
9185,"('johnson', 'molly')",1
9186,"('molly', 'johnson')",1
9187,"('6142661428', 'molly')",1
9188,"('theyve', 'started')",1
9189,"('everyone', 'right')",1
9190,"('dang', 'time')",1
9191,"('today', 'pain')",1
9192,"('night', 'shortness')",1
9193,"('started', 'last')",1
9194,"('female', 'leftsided')",1
9195,"('43yearold', 'female')",1
9196,"('laureo', '43yearold')",1
9197,"('laurel', 'laureo')",1
9198,"('names', 'laurel')",1
9199,"('214', 'names')",1
9200,"('sweet', '214')",1
9201,"('okay', 'sweet')",1
9202,"('number', '7405492700')",1
9203,"('cell', 'phone')",1
9204,"('thats', 'cell')",1
9205,"('7405071288', 'im')",1
9206,"('called', '7405071288')",1
9207,"('care', 'ok')",1
9208,"('delaware', 'urgent')",1
9209,"('route', 'great')",1
9210,"('male', 'yes')",1
9211,"('said', 'male')",1
9212,"('male', 'said')",1
9213,"('entrance', 'back')",1
9214,"('enter', 'ambulance')",1
9215,"('enter', 'enter')",1
9216,"('want', 'enter')",1
9217,"('us', 'okay')",1
9218,"('thanks', 'us')",1
9219,"('practitioner', 'thanks')",1
9220,"('nurse', 'practitioner')",1
9221,"('breath', 'today')",1
9222,"('pain', 'radiating')",1
9223,"('room', 'everyone')",1
9224,"('radiating', 'left')",1
9225,"('ok', 'room')",1
9226,"('building', 'ok')",1
9227,"('along', 'side')",1
9228,"('come', 'along')",1
9229,"('usually', 'come')",1
9230,"('entrance', 'usually')",1
9231,"('theres', 'ambulance')",1
9232,"('better', 'theres')",1
9233,"('probably', 'better')",1
9234,"('would', 'probably')",1
9235,"('um', 'side')",1
9236,"('door', 'um')",1
9237,"('door', 'side')",1
9238,"('canadian', 'front')",1
9239,"('started', 'canadian')",1
9240,"('right', 'going')",1
9241,"('get', 'hospital')",1
9242,"('way', 'get')",1
9243,"('doesnt', 'way')",1
9244,"('driver', 'doesnt')",1
9245,"('truck', 'driver')",1
9246,"('semi', 'truck')",1
9247,"('shes', 'semi')",1
9248,"('nauseous', 'shes')",1
9249,"('shes', 'nauseous')",1
9250,"('blade', 'shes')",1
9251,"('shoulder', 'blade')",1
9252,"('neck', 'shoulder')",1
9253,"('arm', 'neck')",1
9254,"('gradle', 'dang')",1
9255,"('start', 'time')",1
9256,"('welcome', 'shes')",1
9257,"('im', 'daughter')",1
9258,"('name', 'teresa')",1
9259,"('okay', 'maam')",1
